Shift (m), Intensity (a.u.)
3.945052013870365769e-07,1.492659093165010295e-08
3.949053080821552149e-07,1.494084574993484882e-08
3.953054147772740646e-07,1.495484463216393609e-08
3.957055214723927026e-07,1.496886744803234065e-08
3.961056281675113406e-07,1.498327902473610052e-08
3.965057348626299786e-07,1.499796437524165867e-08
3.969058415577488284e-07,1.501247385653912615e-08
3.973059482528674664e-07,1.502696048972565758e-08
3.977060549479861044e-07,1.504130564769950597e-08
3.981061616431049542e-07,1.505571081338797090e-08
3.985062683382235922e-07,1.507017473001937346e-08
3.989063750333422302e-07,1.508445017637973107e-08
3.993064817284608682e-07,1.509857250336463932e-08
3.997065884235797179e-07,1.511262074157578926e-08
4.001066951186983560e-07,1.512681370074201631e-08
4.005068018138169940e-07,1.514096709603717041e-08
4.009069085089358437e-07,1.515523804617852781e-08
4.013070152040544817e-07,1.516954209659527245e-08
4.017071218991731197e-07,1.518358764025663353e-08
4.021072285942917577e-07,1.519745539356444213e-08
4.025073352894106075e-07,1.521109740597784334e-08
4.029074419845292455e-07,1.522477213991793062e-08
4.033075486796478835e-07,1.523860412445640829e-08
4.037076553747667333e-07,1.525251140187923268e-08
4.041077620698853713e-07,1.526650412881059757e-08
4.045078687650040093e-07,1.528056764586487611e-08
4.049079754601226473e-07,1.529445429407921197e-08
4.053080821552414970e-07,1.530831483853618572e-08
4.057081888503601351e-07,1.532235541870272632e-08
4.061082955454787731e-07,1.533635656557036757e-08
4.065084022405976228e-07,1.535022263083306465e-08
4.069085089357162608e-07,1.536379745098944061e-08
4.073086156308348988e-07,1.537737066510391020e-08
4.077087223259535368e-07,1.539098350262586005e-08
4.081088290210721748e-07,1.540425496115455161e-08
4.085089357161912364e-07,1.541718105197362712e-08
4.089090424113098744e-07,1.542997004715290827e-08
4.093091491064285124e-07,1.544279471832953534e-08
4.097092558015471504e-07,1.545560999964670221e-08
4.101093624966657884e-07,1.546837381875286276e-08
4.105094691917844264e-07,1.548129506299525595e-08
4.109095758869030644e-07,1.549429748548489287e-08
4.113096825820221259e-07,1.550734586767747146e-08
4.117097892771407639e-07,1.552040424396561486e-08
4.121098959722594019e-07,1.553347321261732948e-08
4.125100026673780399e-07,1.554659439389092369e-08
4.129101093624966779e-07,1.555940055449189681e-08
4.133102160576153159e-07,1.557189259299016469e-08
4.137103227527339539e-07,1.558440984374841534e-08
4.141104294478530155e-07,1.559682549503475533e-08
4.145105361429716535e-07,1.560906503904964349e-08
4.149106428380902915e-07,1.562105018230778544e-08
4.153107495332089295e-07,1.563277147923966588e-08
4.157108562283275675e-07,1.564429153551666680e-08
4.161109629234462055e-07,1.565567490070180183e-08
4.165110696185648435e-07,1.566678221578372839e-08
4.169111763136839050e-07,1.567754481143306244e-08
4.173112830088025430e-07,1.568823188501562393e-08
4.177113897039211810e-07,1.569898364996194910e-08
4.181114963990398190e-07,1.570959269118725142e-08
4.185116030941584570e-07,1.572014417027185087e-08
4.189117097892770950e-07,1.573052765119676112e-08
4.193118164843957330e-07,1.574087141962226649e-08
4.197119231795147946e-07,1.575125867284591172e-08
4.201120298746334326e-07,1.576125595495195579e-08
4.205121365697520706e-07,1.577107088413963944e-08
4.209122432648707086e-07,1.578078438791671924e-08
4.213123499599893466e-07,1.579025469253048089e-08
4.217124566551079846e-07,1.579968882130361904e-08
4.221125633502266226e-07,1.580898012896748265e-08
4.225126700453456841e-07,1.581811611757538644e-08
4.229127767404643221e-07,1.582727408185852931e-08
4.233128834355829601e-07,1.583618340271008114e-08
4.237129901307015981e-07,1.584479224912686592e-08
4.241130968258202361e-07,1.585324094615094957e-08
4.245132035209388741e-07,1.586159282001905387e-08
4.249133102160575121e-07,1.586980412214747429e-08
4.253134169111761501e-07,1.587784691429239138e-08
4.257135236062952117e-07,1.588578497214623315e-08
4.261136303014138497e-07,1.589353949981107892e-08
4.265137369965324877e-07,1.590100791367850224e-08
4.269138436916511257e-07,1.590835030205550088e-08
4.273139503867697637e-07,1.591550626503291309e-08
4.277140570818884017e-07,1.592269894236490675e-08
4.281141637770070397e-07,1.592962136876394561e-08
4.285142704721261012e-07,1.593630959472842162e-08
4.289143771672447392e-07,1.594301682993278244e-08
4.293144838623633772e-07,1.594962832008281983e-08
4.297145905574820152e-07,1.595607761951815604e-08
4.301146972526006532e-07,1.596221422218649583e-08
4.305148039477192912e-07,1.596817648701646008e-08
4.309149106428379293e-07,1.597390828999636241e-08
4.313150173379569908e-07,1.597927370866523299e-08
4.317151240330756288e-07,1.598432904518764110e-08
4.321152307281942668e-07,1.598896466336034787e-08
4.325153374233129048e-07,1.599334312865146667e-08
4.329154441184315428e-07,1.599754385070105184e-08
4.333155508135501808e-07,1.600151143780152174e-08
4.337156575086688188e-07,1.600531056184684660e-08
4.341157642037878803e-07,1.600889289509099596e-08
4.345158708989065183e-07,1.601237782074740306e-08
4.349159775940251563e-07,1.601560177064121409e-08
4.353160842891437943e-07,1.601867698072286252e-08
4.357161909842624323e-07,1.602154302234589651e-08
4.361162976793810703e-07,1.602415566064695524e-08
4.365164043744997084e-07,1.602666054296052292e-08
4.369165110696187699e-07,1.602880639262066745e-08
4.373166177647374079e-07,1.603085959060703128e-08
4.377167244598560459e-07,1.603278353027131724e-08
4.381168311549746839e-07,1.603452351801440849e-08
4.385169378500933219e-07,1.603600846010953246e-08
4.389170445452119599e-07,1.603736969701371619e-08
4.393171512403305979e-07,1.603854602579125634e-08
4.397172579354496594e-07,1.603951326583243665e-08
4.401173646305682974e-07,1.604020332527752480e-08
4.405174713256869354e-07,1.604079254695254128e-08
4.409175780208055734e-07,1.604117158804938713e-08
4.413176847159242114e-07,1.604156060754821288e-08
4.417177914110428494e-07,1.604183385483359331e-08
4.421178981061614875e-07,1.604197884506647284e-08
4.425180048012805490e-07,1.604184471430193040e-08
4.429181114963991870e-07,1.604160242590569334e-08
4.433182181915178250e-07,1.604109397525505215e-08
4.437183248866364630e-07,1.604025366751748738e-08
4.441184315817551010e-07,1.603931735103411801e-08
4.445185382768737390e-07,1.603816187695666197e-08
4.449186449719923770e-07,1.603667209776568885e-08
4.453187516671114385e-07,1.603482746063618253e-08
4.457188583622300765e-07,1.603293156743986498e-08
4.461189650573487145e-07,1.603101468109916732e-08
4.465190717524673525e-07,1.602893568486051210e-08
4.469191784475859905e-07,1.602671274185134330e-08
4.473192851427046285e-07,1.602435977423029045e-08
4.477193918378232666e-07,1.602184656533863114e-08
4.481194985329423281e-07,1.601915334654261776e-08
4.485196052280609661e-07,1.601622486641344611e-08
4.489197119231796041e-07,1.601310619931369813e-08
4.493198186182982421e-07,1.601002720373708405e-08
4.497199253134168801e-07,1.600681760304833303e-08
4.501200320085355181e-07,1.600348700144538645e-08
4.505201387036541561e-07,1.600003859028871439e-08
4.509202453987732176e-07,1.599648590929180996e-08
4.513203520938918556e-07,1.599261238011615819e-08
4.517204587890104936e-07,1.598859953136481426e-08
4.521205654841291316e-07,1.598457182852515768e-08
4.525206721792477696e-07,1.598047648504862723e-08
4.529207788743664076e-07,1.597634658216757904e-08
4.533208855694850457e-07,1.597229233542225401e-08
4.537209922646041072e-07,1.596808476293159989e-08
4.541210989597227452e-07,1.596378317938755274e-08
4.545212056548413832e-07,1.595939321527959799e-08
4.549213123499600212e-07,1.595485951683166580e-08
4.553214190450786592e-07,1.595019371582918075e-08
4.557215257401972972e-07,1.594537724074148668e-08
4.561216324353159352e-07,1.594053836126727645e-08
4.565217391304349967e-07,1.593569182817109383e-08
4.569218458255536347e-07,1.593069882702562723e-08
4.573219525206722727e-07,1.592569326574926620e-08
4.577220592157909107e-07,1.592071009948549961e-08
4.581221659109095487e-07,1.591573120193793732e-08
4.585222726060281867e-07,1.591066521514230061e-08
4.589223793011468248e-07,1.590552624943871724e-08
4.593224859962658863e-07,1.590036527331308788e-08
4.597225926913845243e-07,1.589507197674222973e-08
4.601226993865031623e-07,1.588953936286867039e-08
4.605228060816218003e-07,1.588405944405057136e-08
4.609229127767404383e-07,1.587863160572015359e-08
4.613230194718590763e-07,1.587319202554448304e-08
4.617231261669777143e-07,1.586757767894416012e-08
4.621232328620967758e-07,1.586183662006289937e-08
4.625233395572154138e-07,1.585603905213180645e-08
4.629234462523340518e-07,1.585021124385587611e-08
4.633235529474526898e-07,1.584451210266008605e-08
4.637236596425713278e-07,1.583874887180244667e-08
4.641237663376899659e-07,1.583281320665070442e-08
4.645238730328086039e-07,1.582680219619244117e-08
4.649239797279276654e-07,1.582070309484673047e-08
4.653240864230463034e-07,1.581446632210390704e-08
4.657241931181649414e-07,1.580825859040486178e-08
4.661242998132835794e-07,1.580202782285741941e-08
4.665244065084022174e-07,1.579571254809995768e-08
4.669245132035208554e-07,1.578938171664110132e-08
4.673246198986394934e-07,1.578292926749225397e-08
4.677247265937585549e-07,1.577649116378270374e-08
4.681248332888771929e-07,1.577010939056107849e-08
4.685249399839958309e-07,1.576353415052084682e-08
4.689250466791144689e-07,1.575685591462143192e-08
4.693251533742331069e-07,1.575027914930956978e-08
4.697252600693517450e-07,1.574359845910183598e-08
4.701253667644703830e-07,1.573688950217771186e-08
4.705254734595894445e-07,1.573012159745866785e-08
4.709255801547080825e-07,1.572334129525195931e-08
4.713256868498267205e-07,1.571644894024031756e-08
4.717257935449453585e-07,1.570959422414334346e-08
4.721259002400639965e-07,1.570257347827357157e-08
4.725260069351826345e-07,1.569571499319540602e-08
4.729261136303012725e-07,1.568898156171089784e-08
4.733262203254203340e-07,1.568233103280831644e-08
4.737263270205389720e-07,1.567556761867929864e-08
4.741264337156576100e-07,1.566884712211036120e-08
4.745265404107762480e-07,1.566219800982904821e-08
4.749266471058948860e-07,1.565561361205847745e-08
4.753267538010135241e-07,1.564919349060762604e-08
4.757268604961321621e-07,1.564289718098557958e-08
4.761269671912512236e-07,1.563655419185131127e-08
4.765270738863698616e-07,1.563028764112624946e-08
4.769271805814884996e-07,1.562407526320745038e-08
4.773272872766071376e-07,1.561806134345917534e-08
4.777273939717257756e-07,1.561206329838037682e-08
4.781275006668444136e-07,1.560599953595993584e-08
4.785276073619630516e-07,1.559978562563001778e-08
4.789277140570821131e-07,1.559359868271729525e-08
4.793278207522007511e-07,1.558743063259007985e-08
4.797279274473193891e-07,1.558126283921258305e-08
4.801280341424380271e-07,1.557505015205225903e-08
4.805281408375566651e-07,1.556884354283541573e-08
4.809282475326753032e-07,1.556262679930787675e-08
4.813283542277939412e-07,1.555660228739870628e-08
4.817284609229130027e-07,1.555074895162050634e-08
4.821285676180316407e-07,1.554486186491478877e-08
4.825286743131502787e-07,1.553912028015918099e-08
4.829287810082689167e-07,1.553347630913599363e-08
4.833288877033875547e-07,1.552790511161467095e-08
4.837289943985061927e-07,1.552232105872545073e-08
4.841291010936248307e-07,1.551658038177352634e-08
4.845292077887438922e-07,1.551081630326211420e-08
4.849293144838625302e-07,1.550498977328559556e-08
4.853294211789811682e-07,1.549900836756291767e-08
4.857295278740998062e-07,1.549320613720142203e-08
4.861296345692184442e-07,1.548731978917757684e-08
4.865297412643370823e-07,1.548153708593530141e-08
4.869298479594557203e-07,1.547574098462760856e-08
4.873299546545747818e-07,1.547016018475245106e-08
4.877300613496934198e-07,1.546458703305768477e-08
4.881301680448120578e-07,1.545905977180871414e-08
4.885302747399306958e-07,1.545356779788564544e-08
4.889303814350493338e-07,1.544838873523574368e-08
4.893304881301679718e-07,1.544322790551139811e-08
4.897305948252866098e-07,1.543830513128063754e-08
4.901307015204056713e-07,1.543348333368142159e-08
4.905308082155243093e-07,1.542871821205925924e-08
4.909309149106429473e-07,1.542405964888083753e-08
4.913310216057615853e-07,1.541924575132994302e-08
4.917311283008802234e-07,1.541455332295684704e-08
4.921312349959988614e-07,1.541004496171371850e-08
4.925313416911174994e-07,1.540558386035807769e-08
4.929314483862365609e-07,1.540128319722488615e-08
4.933315550813551989e-07,1.539702340875853211e-08
4.937316617764738369e-07,1.539285216887837845e-08
4.941317684715924749e-07,1.538893275680054357e-08
4.945318751667111129e-07,1.538514945212021342e-08
4.949319818618297509e-07,1.538148179117919273e-08
4.953320885569483889e-07,1.537797698938988968e-08
4.957321952520674504e-07,1.537459888654462344e-08
4.961323019471860884e-07,1.537118339851180086e-08
4.965324086423047264e-07,1.536767199483346004e-08
4.969325153374233644e-07,1.536397012261559096e-08
4.973326220325420025e-07,1.536012829201813004e-08
4.977327287276606405e-07,1.535650709769378059e-08
4.981328354227792785e-07,1.535304358772288533e-08
4.985329421178983400e-07,1.534961157383472253e-08
4.989330488130169780e-07,1.534664819699385235e-08
4.993331555081356160e-07,1.534403033306713032e-08
4.997332622032542540e-07,1.534155742761751970e-08
5.001333688983728920e-07,1.533897960611151082e-08
5.005334755934915300e-07,1.533641736480625405e-08
5.009335822886101680e-07,1.533378294210280709e-08
5.013336889837292295e-07,1.533116900008545210e-08
5.017337956788478675e-07,1.532855760287701597e-08
5.021339023739665055e-07,1.532611175283612715e-08
5.025340090690851435e-07,1.532363771533825865e-08
5.029341157642037816e-07,1.532143749953970461e-08
5.033342224593224196e-07,1.531952963996726597e-08
5.037343291544410576e-07,1.531762478257084930e-08
5.041344358495601191e-07,1.531564395678917202e-08
5.045345425446787571e-07,1.531362129296454838e-08
5.049346492397973951e-07,1.531161674141073964e-08
5.053347559349160331e-07,1.530976137245834271e-08
5.057348626300346711e-07,1.530781355022781194e-08
5.061349693251533091e-07,1.530608553731813158e-08
5.065350760202719471e-07,1.530422557604414640e-08
5.069351827153910086e-07,1.530285061983488464e-08
5.073352894105096466e-07,1.530151962075639947e-08
5.077353961056282846e-07,1.530041975750442603e-08
5.081355028007469226e-07,1.529966684890536728e-08
5.085356094958655607e-07,1.529886612166083827e-08
5.089357161909841987e-07,1.529824244988386162e-08
5.093358228861028367e-07,1.529774903701804811e-08
5.097359295812218982e-07,1.529739564272243105e-08
5.101360362763405362e-07,1.529720365446206120e-08
5.105361429714591742e-07,1.529710312090693642e-08
5.109362496665778122e-07,1.529707356070090873e-08
5.113363563616964502e-07,1.529754917477503884e-08
5.117364630568150882e-07,1.529818182487763968e-08
5.121365697519337262e-07,1.529893460434330624e-08
5.125366764470527877e-07,1.529973598232489391e-08
5.129367831421714257e-07,1.530056091717355974e-08
5.133368898372900637e-07,1.530143547463408037e-08
5.137369965324087017e-07,1.530265086544263501e-08
5.141371032275273398e-07,1.530421167015132879e-08
5.145372099226459778e-07,1.530626534444701339e-08
5.149373166177646158e-07,1.530839286890821142e-08
5.153374233128836773e-07,1.531063828172473089e-08
5.157375300080023153e-07,1.531294712159358055e-08
5.161376367031209533e-07,1.531528306613503157e-08
5.165377433982395913e-07,1.531764362192904521e-08
5.169378500933582293e-07,1.531988782578402851e-08
5.173379567884768673e-07,1.532233948024615655e-08
5.177380634835955053e-07,1.532532560936424815e-08
5.181381701787145668e-07,1.532844946079677347e-08
5.185382768738332048e-07,1.533168138195303224e-08
5.189383835689518428e-07,1.533469853163858923e-08
5.193384902640704809e-07,1.533766732557386980e-08
5.197385969591891189e-07,1.534093576256794406e-08
5.201387036543077569e-07,1.534438603183184450e-08
5.205388103494263949e-07,1.534798221484238675e-08
5.209389170445454564e-07,1.535175777244912476e-08
5.213390237396640944e-07,1.535559680430433607e-08
